Store,Product,Space,Profit,Sales,Units
269,SONOMA,5.5,9440,66890.3,79
270,SONOMA,5.5,7302,47420.57,58
271,SONOMA,5.5,5295,57425.6,95
272,SONOMA,6,5481,95338.42,93
273,SONOMA,5.5,7029,71392.51,58
274,SONOMA,5.5,8428,46429.7,90
275,SONOMA,5.5,6940,85725.7,61
276,SONOMA,5.5,7819,52131.71,26
277,SONOMA,5.5,5019,52694.08,49
278,SONOMA,5.5,3352,48623.83,85
279,SONOMA,5.5,3733,64758.95,48
280,SONOMA,6,4646,104209.53,45
281,SONOMA,6,1218,105050.34,94
282,SONOMA,5.5,3305,87572.79,87
283,SONOMA,6,3667,100177.97,91
284,SONOMA,5.5,5783,42631.4,59
285,SONOMA,5.5,8463,58279.9,46
286,SONOMA,5.5,2431,70930.94,26
287,SONOMA,5.5,9187,65513.01,45
288,SONOMA,5.5,1664,53167.65,86
289,SONOMA,5.5,6248,61713.13,3
290,SONOMA,5.5,1196,41962.7,68
291,SONOMA,5.5,6281,80554.95,74
292,SONOMA,5.5,9562,74406.85,10
293,SONOMA,5.5,4444,85948.2,1
295,SONOMA,5,8849,32636.26,93
296,SONOMA,5.5,1938,70846.91,49
297,SONOMA,5.5,9971,58798.08,56
298,SONOMA,5.5,9581,58054.32,33
299,SONOMA,5.5,1812,92040.85,8
301,SONOMA,5.5,1229,48189.58,80
302,SONOMA,5.5,7122,38997.75,21
303,SONOMA,5.5,7759,56054.08,10
304,SONOMA,6,5275,71692.65,3
305,SONOMA,5.5,8933,78099.29,99
306,SONOMA,5.5,7127,64853.53,68
307,SONOMA,6,4417,75454.08,44
308,SONOMA,5.5,7866,62523.95,71
310,SONOMA,5.5,5666,53567.33,67
311,SONOMA,5.5,3762,51607.24,60
312,SONOMA,5,2143,33492.71,89
313,SONOMA,5.5,1370,44918.87,76
314,SONOMA,5.5,1781,92488.83,20
315,SONOMA,5.5,2556,37949.78,33
316,SONOMA,5.5,5275,54978.88,83
317,SONOMA,5.5,8080,52888.01,14
318,SONOMA,5.5,7367,66533.21,47
319,SONOMA,5.5,8436,41321.14,91
320,SONOMA,5.5,9234,53732.22,71
321,SONOMA,5.5,8057,101307.59,82
322,SONOMA,5.5,2412,75587.08,36
323,SONOMA,5.5,4526,53863.48,46
324,SONOMA,5.5,1907,61555.3,31
325,SONOMA,5,2044,34237.6,60
326,SONOMA,5.5,2652,58283.41,14
327,SONOMA,6,8658,114853.91,39
328,SONOMA,5.5,4360,64436.17,69
329,SONOMA,5.5,2588,83834.45,23
330,SONOMA,5.5,3462,51892.58,34
331,SONOMA,5.5,9476,86981.85,64
332,SONOMA,5.5,1012,65213.69,87
333,SONOMA,5.5,9862,90767.46,22
334,SONOMA,5.5,8886,82148.17,100
335,SONOMA,5.5,9395,72741.16,23
336,SONOMA,5.5,4101,61949.89,51
337,SONOMA,5.5,3692,106410.56,27
338,SONOMA,5.5,2847,91393.2,24
339,SONOMA,5.5,8127,70156.55,94
340,SONOMA,5.5,4608,34082.6,93
341,SONOMA,5.5,9660,57465.2,37
342,SONOMA,5,1048,39171.25,83
343,SONOMA,5.5,4578,36113.98,96
344,SONOMA,5.5,2147,93788.39,41
345,SONOMA,5.5,5530,76635.14,90
346,SONOMA,5.5,3982,71157.36,10
347,SONOMA,5.5,5188,104560.97,92
348,SONOMA,5.5,4929,77090.38,72
349,SONOMA,5.5,7760,49696.65,18
350,SONOMA,5.5,7709,77662.95,96
351,SONOMA,5.5,8287,82745.54,56
352,SONOMA,5.5,8949,85847.43,37
353,SONOMA,5.5,8494,54038.7,45
354,SONOMA,5.5,1868,85049.38,43
355,SONOMA,5.5,3682,35641.75,2
356,SONOMA,5.5,7521,74163.4,54
357,SONOMA,5.5,8259,73320.02,31
358,SONOMA,5.5,7536,60675.78,18
359,SONOMA,5.5,2561,100865.48,73
360,SONOMA,5.5,2320,71013.43,71
361,SONOMA,5.25,9442,41730.13,61
362,SONOMA,5.25,4672,41732.88,91
363,SONOMA,4.75,8922,40431.15,24
364,SONOMA,5.25,3456,48170.86,46
365,SONOMA,5.25,3019,40953.47,93
366,SONOMA,5.25,3804,77441.82,24
367,SONOMA,5.25,7829,33628.08,80
368,SONOMA,5.25,4426,78845.19,1
369,SONOMA,5.25,5129,29187.02,6
370,SONOMA,5.25,6114,46311.09,51
371,SONOMA,5.25,8787,63614.35,86
372,SONOMA,5.5,3128,65967.29,12
373,SONOMA,5.5,2834,82315.55,50
374,SONOMA,5.5,7880,131176.85,13
376,SONOMA,5.5,5349,56189.49,24
377,SONOMA,6,1610,82927.01,91
378,SONOMA,5.5,9029,88396.03,98
379,SONOMA,5.5,5405,74384.28,90
380,SONOMA,5.5,1069,78402.87,30
381,SONOMA,6,7600,112061.15,8
382,SONOMA,6,1896,81832.94,21
383,SONOMA,5.5,6829,38603.66,71
384,SONOMA,5.5,6870,55944.47,57
385,SONOMA,5.5,4066,59115.58,69
386,SONOMA,6,4758,78422.14,77
387,SONOMA,5.5,8168,80924.29,16
388,SONOMA,5.5,6379,60284.44,73
389,SONOMA,5.5,1985,49546.99,88
390,SONOMA,5.5,1062,102625.15,43
391,SONOMA,5.5,6729,96124.87,93
392,SONOMA,5.5,4256,60894.14,13
393,SONOMA,5.5,8175,118036.83,66
394,SONOMA,5.5,9671,40180.03,92
395,SONOMA,5.5,2889,58415.14,4
396,SONOMA,5.5,8116,95957.29,43
397,SONOMA,6,6265,63086.9,53
398,SONOMA,5.5,6048,47916.26,75
399,SONOMA,5,9152,25992.68,85
401,SONOMA,5.5,7855,59389.82,99
402,SONOMA,5,3318,46004.19,8
403,SONOMA,5.5,7742,67040.9,29
405,SONOMA,5.5,6891,60477.77,42
406,SONOMA,5.5,2204,57939.06,66
407,SONOMA,5.5,4487,87831.5,50
408,SONOMA,5.5,5699,105585.7,84
409,SONOMA,4.75,8247,31373.02,55
411,SONOMA,5.5,8411,91889.81,54
413,SONOMA,4.75,6306,29436.32,96
414,SONOMA,5.25,6695,34602.16,100
415,SONOMA,5.5,4404,68570.55,100
416,SONOMA,5.25,6884,55538.09,87
417,SONOMA,5.5,8131,106776.09,41
418,SONOMA,5.5,4129,99524.33,38
419,SONOMA,5.5,3302,46912.07,28
420,SONOMA,5.5,7291,45331.97,26
421,SONOMA,5.5,7559,69808.81,45
422,SONOMA,5.5,4652,95053.83,68
423,SONOMA,4.75,6605,41969.09,44
424,SONOMA,5.5,2303,88197.2,79
425,SONOMA,6,5193,97327.55,7
426,SONOMA,5.5,4950,59225.71,82
427,SONOMA,6,6072,71734.45,32
428,SONOMA,5.5,8209,74697.64,92
429,SONOMA,5.5,1437,78162.79,75
430,SONOMA,5.5,6225,69246.92,87
431,SONOMA,5.5,8100,102321.37,33
432,SONOMA,5.5,3823,49644.91,76
433,SONOMA,6,1058,89675.6,36
434,SONOMA,6,6363,66580.05,50
435,SONOMA,5.5,4321,78024.24,30
436,SONOMA,5.5,8508,45185.65,65
437,SONOMA,5,2747,36897.16,71
438,SONOMA,5.5,9911,33520.04,15
439,SONOMA,5.5,8002,54646.17,39
440,SONOMA,6,8212,57239.09,20
441,SONOMA,5.5,7469,63603.8,95
442,SONOMA,5.5,2283,45410.01,13
443,SONOMA,5.5,7737,75999.41,100
444,SONOMA,5.5,2773,34516.63,74
445,SONOMA,5.5,2842,35956.96,57
446,SONOMA,5.5,2970,63712.57,88
447,SONOMA,5,2127,34493.81,93
449,SONOMA,5,7341,28551.22,47
450,SONOMA,5.5,1948,64785.59,69
451,SONOMA,5.5,4277,46047.8,80
452,SONOMA,5,7054,34177.22,48
453,SONOMA,5.5,3788,53947.97,4
454,SONOMA,5.5,1203,77960.02,15
455,SONOMA,5.5,3031,43794.27,26
456,SONOMA,5.5,9343,39185.52,85
457,SONOMA,5.5,8882,59708.46,93
458,SONOMA,5.5,8761,97033.95,32
459,SONOMA,5.5,7746,87677.26,64
460,SONOMA,5.5,3482,98203.89,24
461,SONOMA,5.5,3287,93752.04,93
462,SONOMA,5.5,8801,69520.08,62
463,SONOMA,5.5,5475,67289.98,36
464,SONOMA,5.5,4503,69761.73,17
465,SONOMA,5.5,2510,38537.69,41
466,SONOMA,5.5,2604,37694.37,76
467,SONOMA,5.5,5043,52491.2,4
468,SONOMA,5.25,5510,53229.42,79
469,SONOMA,5.5,9463,74994.45,4
470,SONOMA,5.5,2836,68572.35,50
471,SONOMA,5.5,8256,62893.87,14
472,SONOMA,5.5,3365,79821.97,56
473,SONOMA,5.5,8049,74970.94,39
474,SONOMA,5.5,3790,61477.88,11
475,SONOMA,5.5,1112,50025.58,81
476,SONOMA,5.5,7550,71366.59,91
477,SONOMA,5.25,2221,42254.46,99
478,SONOMA,5.5,6022,71251.91,47
479,SONOMA,5.5,8628,75015.67,57
480,SONOMA,5.5,4596,50706.36,82
481,SONOMA,5.5,3156,52057.78,74
482,SONOMA,5.5,8425,49262.54,92
483,SONOMA,5.5,5510,47629.17,28
484,SONOMA,5.5,9013,52333.93,27
485,SONOMA,5.5,8257,61927.81,75
486,SONOMA,5.5,9108,61129.29,98
487,SONOMA,5.5,9245,59473.67,9
488,SONOMA,6,9414,61691.94,27
489,SONOMA,5.5,1426,73413.33,97
490,SONOMA,6,3030,59183.16,86
491,SONOMA,5.5,5953,60322.81,2
492,SONOMA,5.5,4573,52302.41,53
493,SONOMA,5.5,8247,49714.48,30
494,SONOMA,5.5,5090,57536.02,48
495,SONOMA,6,1156,87362.94,3
496,SONOMA,5.5,4688,62740.92,46
500,SONOMA,5.5,6272,80543.23,86
501,SONOMA,5.5,2399,71148.72,99
502,SONOMA,6,6661,95707.49,49
503,SONOMA,5.5,5105,101229.65,62
504,SONOMA,5.5,3462,105933.33,94
505,SONOMA,5.5,6281,61542.01,43
506,SONOMA,5.5,4803,72309.69,90
507,SONOMA,4.75,8845,32569.19,33
508,SONOMA,4.75,2197,31042.5,76
509,SONOMA,5.25,2413,34247.1,43
510,SONOMA,5.25,4080,51865.21,18
511,SONOMA,5.25,9481,52820.62,50
512,SONOMA,5.5,4885,99498.45,9
513,SONOMA,6,4689,95009.86,55
514,SONOMA,5.5,8025,69824.94,100
515,SONOMA,5.25,3316,49931.87,28
516,SONOMA,5.5,2874,58431.18,26
517,SONOMA,5.5,1627,41959.18,59
518,SONOMA,5.5,9527,52801.78,20
519,SONOMA,5.5,2307,93308.94,49
520,SONOMA,5.5,3921,63135.75,54
521,SONOMA,5.25,9772,45465.34,57
522,SONOMA,5.5,6246,66407.56,24
523,SONOMA,5.5,5016,57058.44,29
524,SONOMA,5.5,2455,75775.05,40
525,SONOMA,5.5,7347,85898.8,47
526,SONOMA,5.25,3804,51655.37,77
527,SONOMA,5.25,5755,39055.64,31
528,SONOMA,5.5,6840,78640.6,6
529,SONOMA,5.5,6185,75735.18,2
530,SONOMA,5.5,4929,99066.09,17
531,SONOMA,5.5,4293,62064,28
532,SONOMA,5.5,8765,91437.6,63
533,SONOMA,5.5,2316,97654.93,66
534,SONOMA,5.5,8859,78054.34,56
535,SONOMA,5.5,8338,35239.11,89
536,SONOMA,5.5,7705,78336.34,91
537,SONOMA,5.5,2402,79178.11,47
538,SONOMA,5.5,8596,67149.92,48
539,SONOMA,6,1796,85825.75,71
540,SONOMA,5.5,8353,52311.51,10
541,SONOMA,6,6590,83032.87,12
542,SONOMA,6,5310,64216.27,59
543,SONOMA,6,2786,107137.04,21
544,SONOMA,4.75,5910,32910.75,56
545,SONOMA,5.25,4169,49562.04,74
546,SONOMA,5.5,5157,69255.08,10
547,SONOMA,5.5,7557,104727.86,92
548,SONOMA,5.25,6581,39635,88
549,SONOMA,5.25,6701,53770.46,12
550,SONOMA,5.25,4274,31089.43,8
551,SONOMA,5.5,2887,81616.69,88
552,SONOMA,4.75,5480,36582.02,67
553,SONOMA,4.75,3280,28717.76,24
554,SONOMA,5.25,8264,51988.62,16
555,SONOMA,5.25,1540,48455.04,49
556,SONOMA,5.25,9925,28297.09,80
557,SONOMA,5.25,3960,24442.97,13
558,SONOMA,6,5623,115772.99,38
559,SONOMA,5.5,9102,70146.42,7
560,SONOMA,5.5,4876,36167.73,72
562,SONOMA,5.5,5709,76499.76,54
563,SONOMA,5.5,9764,38834.97,27
564,SONOMA,5,6136,38845.34,15
565,SONOMA,5,2724,37666.34,67
567,SONOMA,5,6518,57730.91,92
568,SONOMA,5,2216,42164.47,16
569,SONOMA,5.5,8029,62947.76,49
570,SONOMA,5.5,5066,50458.75,48
571,SONOMA,5.5,2181,36613.26,67
574,SONOMA,5.5,3411,108401.22,52
575,SONOMA,5.5,8689,53820.36,43
576,SONOMA,5.5,1475,82757.44,61
577,SONOMA,5.5,4932,68195.72,22
579,SONOMA,5.5,9873,84234.62,99
580,SONOMA,5.5,9200,116696.99,71
581,SONOMA,5.5,8324,70876.21,59
583,SONOMA,5.25,1258,83838.61,4
584,SONOMA,5.5,4624,80166.66,56
585,SONOMA,5.25,9899,69345.68,66
586,SONOMA,5.5,1228,63751.29,3
587,SONOMA,5.5,5338,54791.51,100
588,SONOMA,5.25,5920,61585.45,80
589,SONOMA,5.25,5816,55095.2,32
590,SONOMA,5.25,1728,39004.4,65
591,SONOMA,5.25,2275,38913.39,37
592,SONOMA,5.25,5983,37334.22,45
593,SONOMA,5.25,3329,38414.89,65
595,SONOMA,5.25,6340,77402.84,86
596,SONOMA,5.25,1932,68911.37,83
598,SONOMA,4.75,6154,37303.16,96
599,SONOMA,5.25,7757,48084.67,74
600,SONOMA,4.75,5336,41832.83,70
601,SONOMA,5.25,7191,56225.34,91
602,SONOMA,5.25,2517,51058.65,90
603,SONOMA,5.25,1903,38453.24,48
604,SONOMA,5.25,4827,64858.64,43
605,SONOMA,5.25,9943,67074.12,58
606,SONOMA,4.75,6037,49289.26,8
607,SONOMA,5.25,3312,67324.35,42
608,SONOMA,5.25,6201,59195.39,48
609,SONOMA,5.5,8504,71771.62,1
610,SONOMA,5.5,2929,60528.49,66
611,SONOMA,5.5,4151,61603.3,2
612,SONOMA,6,1776,69376.28,29
613,SONOMA,5.25,6388,63045.87,21
614,SONOMA,5.25,2341,66590.82,31
615,SONOMA,5.25,4667,54720.99,20
616,SONOMA,5.5,4538,46984.23,60
618,SONOMA,4.75,4331,46919.09,73
619,SONOMA,5.25,3106,55388.22,33
620,SONOMA,4.75,1678,45566.39,98
621,SONOMA,5.25,6346,51646.19,25
622,SONOMA,5.25,8970,64168.57,14
623,SONOMA,6,5398,109814.31,86
624,SONOMA,6,3250,87281.74,84
625,SONOMA,5.5,8810,88362.06,69
626,SONOMA,5.5,4464,75635.56,31
627,SONOMA,5.5,5613,62061.7,91
630,SONOMA,5.25,7910,53733.91,13
631,SONOMA,5.25,2097,84079.41,44
632,SONOMA,4.75,6800,71195.23,76
633,SONOMA,5.25,1118,66372.94,48
634,SONOMA,5.5,1708,56504.72,17
636,SONOMA,5.25,2374,82783.45,98
638,SONOMA,5.25,2288,58318.11,76
639,SONOMA,5.5,3286,133323.99,32
640,SONOMA,5.5,1761,65706.46,77
641,SONOMA,5.5,5674,61433.89,47
642,SONOMA,5.25,9308,65144.64,26
643,SONOMA,5.25,4754,55598.45,34
644,SONOMA,5.25,6541,47231.92,28
645,SONOMA,5.5,1636,49783.9,21
646,SONOMA,5.5,4109,62426.29,74
647,SONOMA,5.5,7801,79199.76,33
648,SONOMA,5.5,5421,44284.71,45
649,SONOMA,5.5,7289,57837.96,35
650,SONOMA,5.5,4396,63761.31,59
652,SONOMA,5.25,9988,88403.48,28
653,SONOMA,5.25,2509,55131.81,65
654,SONOMA,5.25,9107,58695.45,23
655,SONOMA,5.5,3572,45152.88,69
656,SONOMA,5.5,9804,68745.89,76
657,SONOMA,5.5,4447,39656.34,8
658,SONOMA,5.5,4941,41699.33,51
659,SONOMA,5,6800,45710.21,84
660,SONOMA,5.25,7112,62283.85,57
661,SONOMA,5.5,5799,66147.18,58
662,SONOMA,5.5,2528,58257.09,48
663,SONOMA,5.25,2866,77806.05,76
664,SONOMA,5.5,8979,63700.01,87
665,SONOMA,5.5,1271,50887.28,13
667,SONOMA,5.25,8076,68078.49,17
668,SONOMA,5.25,9550,53969.14,87
669,SONOMA,5.25,6928,60638.58,94
671,SONOMA,5.5,4963,62937.97,12
672,SONOMA,5.5,9476,97124.71,11
673,SONOMA,5.5,1259,42116.3,94
674,SONOMA,6,1607,75808.84,40
675,SONOMA,5.25,5727,45331.72,19
677,SONOMA,5.25,5476,49569.18,98
678,SONOMA,5.5,1855,59567.26,16
679,SONOMA,6,3002,67633.82,89
680,SONOMA,5.25,6519,80435.35,67
681,SONOMA,5.5,1250,78429.31,84
682,SONOMA,5,2923,41631.76,82
683,SONOMA,4.75,1991,42261.16,33
685,SONOMA,5.25,7513,54867.88,18
686,SONOMA,5.25,8757,70030.4,52
687,SONOMA,5.5,1104,42052.64,12
688,SONOMA,5.25,6177,75213.47,82
689,SONOMA,5.5,8055,86679.14,81
690,SONOMA,6,6708,81879.94,18
691,SONOMA,5.5,9004,78316.49,24
692,SONOMA,5.5,7169,103529.27,33
693,SONOMA,5.5,6800,48136.8,94
694,SONOMA,5.5,2824,87089.75,25
695,SONOMA,5.25,6099,67425.25,18
696,SONOMA,5.5,4212,36223.31,15
697,SONOMA,6,3321,53159.32,77
698,SONOMA,5.5,4535,57252.77,16
699,SONOMA,5.5,4894,63557.92,40
700,SONOMA,5.25,8495,57414.52,7
701,SONOMA,5.25,7031,53966.33,39
702,SONOMA,5.25,7259,86668.34,72
703,SONOMA,5.5,4093,70910,71
704,SONOMA,5.5,4591,55766.92,7
705,SONOMA,4.75,5646,50383.93,35
706,SONOMA,5.5,2511,41235.71,6
707,SONOMA,5.25,8784,66190.42,57
708,SONOMA,5.25,3499,48883.3,99
709,SONOMA,5.25,4186,45035.77,22
710,SONOMA,5.25,9182,56269.51,50
711,SONOMA,6,1253,101932.49,43
712,SONOMA,5.5,2263,104552.12,45
713,SONOMA,5.25,3544,54184.33,52
714,SONOMA,4.75,6267,51685.74,61
715,SONOMA,5.25,3736,65406.08,35
716,SONOMA,5.5,9050,60724.25,11
717,SONOMA,5.5,1136,59860.75,38
718,SONOMA,5.5,9682,37798.77,90
719,SONOMA,5.5,8776,47516.68,88
720,SONOMA,5.5,7868,53262.82,40
721,SONOMA,5.5,3376,46232.18,15
722,SONOMA,5.5,4070,71481.73,91
723,SONOMA,5.5,7220,50634.07,75
724,SONOMA,5.25,3585,71474.39,35
725,SONOMA,6,5926,52591.77,12
726,SONOMA,4.75,1906,33233.07,38
727,SONOMA,5,9486,40997.77,75
728,SONOMA,5,1681,33071.81,95
729,SONOMA,5.5,6829,64674.01,31
730,SONOMA,5.5,7968,70413.05,54
731,SONOMA,5.5,7161,108883.81,45
732,SONOMA,5.5,1871,50077.56,81
733,SONOMA,5.5,9045,122742.08,18
734,SONOMA,5.5,5997,99125.47,34
735,SONOMA,5.5,5904,66723.67,21
736,SONOMA,5.5,7367,47090.45,97
737,SONOMA,5.25,3467,46384.93,88
738,SONOMA,5.5,6979,43715.56,67
739,SONOMA,5.5,4781,35096.22,90
740,SONOMA,5.5,2462,82206.87,84
741,SONOMA,5.5,4889,74569.84,80
742,SONOMA,6,3054,69092.87,57
743,SONOMA,6,2962,81248.21,52
744,SONOMA,5.5,6422,48074.89,26
745,SONOMA,5.5,9880,68287.27,64
746,SONOMA,5.5,9821,81098.1,58
747,SONOMA,6,6721,73341.18,8
748,SONOMA,5.5,2735,40472.16,10
749,SONOMA,5.25,4972,59713.68,32
752,SONOMA,4.75,7725,49256.36,91
753,SONOMA,5.25,9677,58085.96,39
755,SONOMA,5.25,1069,53489.34,29
756,SONOMA,5.25,2912,82638.02,39
757,SONOMA,5.25,5621,74368.62,10
758,SONOMA,5.25,3172,52685.66,42
759,SONOMA,4.75,6116,41669.9,59
760,SONOMA,5.25,4482,52621.33,27
761,SONOMA,5.25,7405,42903,83
762,SONOMA,4.75,6453,39280.27,8
763,SONOMA,5.25,1993,46361.24,77
765,SONOMA,5.5,4134,71827.79,82
766,SONOMA,5.5,7086,78229.07,4
767,SONOMA,5.5,5145,85660.35,53
768,SONOMA,5.5,1171,68443.51,38
769,SONOMA,6,3020,93607.05,24
770,SONOMA,5.5,2935,74933.47,61
771,SONOMA,5.5,6769,81703.44,41
772,SONOMA,5.5,1370,84962.9,2
773,SONOMA,5.25,8025,48743.86,98
774,SONOMA,5,9291,41496.34,17
775,SONOMA,5.5,1498,48371.51,90
776,SONOMA,5.5,3440,51584.54,96
777,SONOMA,5.5,4034,46649.49,37
778,SONOMA,5.5,5985,51599.43,34
779,SONOMA,5.5,6120,75172.03,26
780,SONOMA,5.5,1664,60304.3,12
781,SONOMA,6,9088,99727.4,21
782,SONOMA,6,8605,121100.66,13
783,SONOMA,5.25,6158,67737.94,33
784,SONOMA,5.5,2480,36664.19,78
785,SONOMA,5.5,6050,44616.72,71
786,SONOMA,5.25,6374,50462.76,90
787,SONOMA,5.25,4870,68928.16,77
788,SONOMA,5.25,2096,57986.12,44
789,SONOMA,6,8505,52923.27,4
790,SONOMA,4.75,4302,47419.86,78
795,SONOMA,5.5,8024,74724,67
796,SONOMA,4.75,3644,33044.5,3
797,SONOMA,5.25,7913,39687.9,67
798,SONOMA,5.25,8934,55473.43,1
799,SONOMA,5.25,9067,59403.69,22
951,SONOMA,5.25,8576,64938.85,76
952,SONOMA,5.25,3362,64853.6,44
953,SONOMA,5.25,5242,59511.22,49
954,SONOMA,4.75,4753,50091.82,71
955,SONOMA,5.25,6665,64968.79,42
956,SONOMA,5.5,8745,103450.3,60
957,SONOMA,5.5,5366,63460.5,39
958,SONOMA,5.25,1586,40912.38,72
960,SONOMA,5.25,9871,51130.65,51
962,SONOMA,5.5,8119,93212.55,98
963,SONOMA,5.5,3444,116632.61,89
964,SONOMA,5.5,8174,109013.95,99
967,SONOMA,5.5,5714,57563.33,56
968,SONOMA,5.5,6576,53770.92,47
969,SONOMA,5.5,8766,59952.77,87
970,SONOMA,5.5,8007,89313.21,96
971,SONOMA,5.5,7522,71508.23,38
973,SONOMA,5.5,6870,83515.16,18
974,SONOMA,5.25,5063,44234.16,68
975,SONOMA,5.25,9625,66693.21,84
976,SONOMA,4.75,6519,61904.38,86
977,SONOMA,5.25,5063,61235.28,87
978,SONOMA,5.25,6006,79143.4,81
980,SONOMA,5.25,7751,78890.93,58
981,SONOMA,5.25,6878,49031.57,11
982,SONOMA,5.5,3019,65281.98,33
983,SONOMA,5.25,3364,85578.16,24
985,SONOMA,5.5,2173,66333.41,98
986,SONOMA,5,5157,39506.83,14
987,SONOMA,6,4896,80081.85,62
988,SONOMA,5.5,2034,66676.48,22
989,SONOMA,5.5,1033,66066.93,82
990,SONOMA,5.5,7562,52965.05,60
991,SONOMA,5.5,1439,48652.15,86
992,SONOMA,5.5,7986,36914.58,27
993,SONOMA,4.75,8325,41908.61,6
994,SONOMA,4.75,1475,30583.87,22
995,SONOMA,5,9223,40119.42,26
996,SONOMA,5.5,2456,54175,14
997,SONOMA,5.5,6432,53683.13,41
998,SONOMA,5,9917,46685.72,10
1002,SONOMA,5.25,8171,64988.6,2
1003,SONOMA,5.25,9706,63953.39,18
1004,SONOMA,5.25,4003,80783.92,91
1005,SONOMA,5.5,8143,61981.84,30
1006,SONOMA,5.25,6003,69339.99,41
1007,SONOMA,4.75,6996,44319.12,24
1008,SONOMA,5,3714,53428.44,34
1009,SONOMA,5.5,8214,36481.87,87
1010,SONOMA,5.5,3347,71808.21,73
1011,SONOMA,4.75,7333,72298.49,53
1012,SONOMA,5,4771,59550.07,86
1013,SONOMA,5.25,2408,64549.95,6
1014,SONOMA,5.5,7341,52664.16,59
1015,SONOMA,5.25,1758,78317.68,7
1016,SONOMA,5.25,2491,31407.92,68
1017,SONOMA,5.25,9061,74147.15,69
1018,SONOMA,5.25,5031,67115.68,11
1019,SONOMA,5.5,3856,58538.52,86
1020,SONOMA,4.75,9959,60544.69,21
1021,SONOMA,5,9112,59992.27,4
1022,SONOMA,5,2712,52299.7,15
1023,SONOMA,5.25,6897,53479.91,89
1024,SONOMA,5.5,3952,57391.35,65
1025,SONOMA,5.25,9373,63320.55,5
1026,SONOMA,5.25,5214,77478.58,90
1027,SONOMA,5,3239,37114.29,27
1028,SONOMA,5.25,2716,52878.65,4
1029,SONOMA,5.5,2539,55138.66,100
1030,SONOMA,5.5,3444,48194.19,5
1031,SONOMA,5.25,7714,72110.6,29
1032,SONOMA,5.25,9445,42540.24,90
1033,SONOMA,5,9279,47076.26,69
1034,SONOMA,5.5,9072,71786.58,61
1035,SONOMA,5.5,9344,56335.5,27
1036,SONOMA,5.25,5814,39212.71,90
1037,SONOMA,5.25,7405,35137.65,62
1038,SONOMA,5,3906,32725.91,12
1040,SONOMA,5.5,9892,74026.7,77
1041,SONOMA,5.5,8478,57627.9,40
1042,SONOMA,5.5,4016,59896.67,54
1043,SONOMA,5,3696,37378.18,74
1044,SONOMA,5.25,6994,50004.95,86
1045,SONOMA,5,9331,31877.46,32
1046,SONOMA,5.5,2538,60199.42,78
1047,SONOMA,5.5,1407,70075.91,55
1048,SONOMA,5.5,3320,66999.67,29
1049,SONOMA,5,5702,40591.21,21
1050,SONOMA,5.5,6009,65269.45,27
1051,SONOMA,6,4642,68436.19,1
1052,SONOMA,5.5,9347,63021.78,44
1053,SONOMA,5.25,9724,71505.24,80
1054,SONOMA,5.5,6831,81427.95,74
1055,SONOMA,5,2701,36282.09,34
1056,SONOMA,6,4673,77136.79,69
1057,SONOMA,5.5,5425,53143.37,80
1058,SONOMA,4.75,9411,29626.48,42
1059,SONOMA,4.75,3487,31147.26,2
1060,SONOMA,4.75,1608,32892.66,27
1062,SONOMA,5,4353,35476.81,48
1063,SONOMA,6,3883,74376.43,28
1064,SONOMA,5,4326,29062.51,29
1065,SONOMA,5.5,5905,38625.09,52
1066,SONOMA,5,3733,31752.68,27
1067,SONOMA,5.5,9456,53311.29,81
1068,SONOMA,5,1266,40758.95,31
1069,SONOMA,5.25,2608,56786.71,65
1070,SONOMA,4.75,1258,30634.02,60
1071,SONOMA,5.25,1602,51119.57,16
1072,SONOMA,5,4185,55868.55,66
1073,SONOMA,5.25,6313,69306.09,32
1075,SONOMA,4.75,6397,32516.45,32
1076,SONOMA,5.25,9374,72563.24,92
1077,SONOMA,5.25,6007,69982.32,92
1078,SONOMA,5.5,2909,45064,53
1079,SONOMA,5,6770,48728.07,98
1081,SONOMA,4.75,5613,67453.76,43
1082,SONOMA,4.75,8011,46417.87,39
1083,SONOMA,6,2926,69403.69,42
1084,SONOMA,4.75,8157,39842.44,79
1085,SONOMA,5.5,5905,57345.07,59
1086,SONOMA,5,8462,43363.33,52
1087,SONOMA,5.5,8096,52411.59,21
1089,SONOMA,5,5148,47389.63,21
1091,SONOMA,5,5046,45843.18,22
1092,SONOMA,5.25,6702,63464.9,81
1093,SONOMA,5,6652,44328.94,100
1094,SONOMA,5.5,2950,69267.05,33
1095,SONOMA,5,5582,65400.65,100
1096,SONOMA,6,1594,73303.66,77
1097,SONOMA,5.5,5502,66899.64,79
1098,SONOMA,5,7262,42478.46,82
1102,SONOMA,4.75,5059,36429.02,69
1103,SONOMA,5.5,9625,45723.04,53
1104,SONOMA,5.5,3358,69612.48,77
1105,SONOMA,4.75,4217,24138.02,59
1106,SONOMA,4.75,4219,43370.61,64
1107,SONOMA,4.75,7764,44250.44,1
1108,SONOMA,5.25,9905,66817.87,36
1109,SONOMA,4.75,9138,35091.52,94
1110,SONOMA,5.25,5057,38287.73,14
1111,SONOMA,5.5,7552,55945.44,81
1112,SONOMA,4.75,6645,25762.2,69
1113,SONOMA,5.5,2954,69750.47,19
1115,SONOMA,5,1146,38459.09,60
1117,SONOMA,4.75,7141,58677.34,19
