"Store","Climate","VSG","Product","Space","Sales","Units","Profit","Recommended_Space","Estimated_Sales","Estimated_Profit","Estimated_Units","Lower_Limit","Upper_Limit"
724,"SUPER HOT","ST","CAPRIS",1.133387152,2377.13,98,1255.471,1.133387152,2377.12999987923,1255.47099945066,98.000000000504,0,2.5
724,"SUPER HOT","ST","CAREER LONG BTMS",2.59888775,3707.41,154,1844.838,2.59888775,3707.41000032511,1844.83800000917,154.000000007492,0.75,4
724,"SUPER HOT","ST","DENIM LONG BTMS",1.246425765,685.15,29,293.115,1.246425765,685.150000109864,293.114999929902,29.0000000012865,0,3.75
724,"SUPER HOT","ST","DRESSES",0.913311977,849.72,35,461.384,0.913311977,849.720000011165,461.3839999504,34.9999999924335,0.25,4.25
724,"SUPER HOT","ST","JACKETS",0.574196139,1037.05,32,474.117,0.574196139,1037.05000054535,474.116999756045,32.0000000193234,0,1.5
724,"SUPER HOT","ST","KNIT BOTTOMS",9.490241756,315.36,25,157.031,9.490241756,315.3600000082,157.031000004888,25.00000001117,6.5,14
724,"SUPER HOT","ST","KNIT TOPS",9.490241756,9032.76,786,4930.056,9.490241756,9032.76000160033,4930.05600014206,786.000000342009,6.5,19
724,"SUPER HOT","ST","SKIRTS",2.764944473,758.97,36,503.082,2.764944473,758.96999995565,503.081999990565,36.0000000007531,1,5.5
724,"SUPER HOT","ST","SWEATERS",2.764944473,2501.63,125,1335.078,2.764944473,2501.63000035987,1335.07799974455,125.000000043946,1,5.5
724,"SUPER HOT","ST","WOVEN TOPS",4.055385273,5028.99,328,2725.428,4.055385273,5028.98999962367,2725.42799982273,328.000000004893,1.5,7.25
725,"SUPER HOT","ST","CAPRIS",1.068323864,239.06,10,125.841,1.068323864,239.060000071746,125.840999926224,10.0000000052813,0,3
725,"SUPER HOT","ST","CAREER LONG BTMS",3.087357955,4048.34,175,1914.293,3.087357955,4048.34000028655,1914.29299983129,174.999999999666,1.25,4.75
725,"SUPER HOT","ST","DENIM LONG BTMS",3.470691288,1170.01,56,464.704,3.470691288,1170.0100000026,464.703999974183,55.9999999975057,0.25,5
725,"SUPER HOT","ST","DRESSES",1.586695076,2621.05,99,1473.052,1.586695076,2621.05000006111,1473.0519999463,99.0000000000631,0.5,4.5
725,"SUPER HOT","ST","JACKETS",0.947443182,2017.18,71,798.988,0.947443182,2017.17999938756,798.98800011205,71.0000000187469,0,2
725,"SUPER HOT","ST","KNIT BOTTOMS",12.30804924,1091.48,109,464.613,12.30804924,1091.48000002621,464.613000033828,108.999999968469,8.75,19
725,"SUPER HOT","ST","KNIT TOPS",12.30804924,7043.98,653,3563.23,12.30804924,7043.97999966278,3563.22999973144,653.000000016057,8.75,20.25
725,"SUPER HOT","ST","SKIRTS",4.504166667,1389.76,62,916.509,4.504166667,1389.75999961266,916.508999967918,62.0000000026734,1.5,6
725,"SUPER HOT","ST","SWEATERS",4.504166667,2427.32,122,1252.762,4.504166667,2427.31999999987,1252.76199999995,121.999999999943,1.5,6
725,"SUPER HOT","ST","WOVEN TOPS",4.077272727,5450.01,332,3015.846,4.077272727,5450.01000016713,3015.84600005085,331.99999997336,2,8
726,"SUPER HOT","ST","CAPRIS",0.92629976,701.7,30,366.992,0.92629976,701.700000259049,366.991999902718,29.9999999945413,0,2.75
726,"SUPER HOT","ST","CAREER LONG BTMS",2.560547508,1378.72,60,644.596,2.560547508,1378.71999990798,644.595999806174,59.9999999990358,0.75,4.25
726,"SUPER HOT","ST","DENIM LONG BTMS",0.477390213,262.28,14,103.538,0.477390213,262.280000092056,103.537999981011,13.9999999974461,0,4
726,"SUPER HOT","ST","DRESSES",1.12973309,1137.43,44,617.63,1.12973309,1137.43000002207,617.629999830894,44.000000007142,0.25,4.5
726,"SUPER HOT","ST","JACKETS",0.451621992,316.06,11,135.085,0.451621992,316.059999896592,135.084999954408,11.000000002788,0,1.5
726,"SUPER HOT","ST","KNIT BOTTOMS",10.06045626,356.42,21,199.797,10.06045626,356.419999981525,199.796999996058,20.999999997393,6.75,14.5
726,"SUPER HOT","ST","KNIT TOPS",10.06045626,4736.88,419,2570.063,10.06045626,4736.87999965758,2570.06299948117,418.999999984011,6.75,19.75
726,"SUPER HOT","ST","SKIRTS",2.91994639,402.55,19,260.543,2.91994639,402.549999945977,260.543000027395,19.0000000014187,1.25,5.75
726,"SUPER HOT","ST","SWEATERS",2.91994639,1054.84,55,529.267,2.91994639,1054.8399998292,529.267000050531,55.0000000127857,1.25,5.75
726,"SUPER HOT","ST","WOVEN TOPS",4.94478613,3463.69,232,1893.572,4.94478613,3463.68999987164,1893.57200005262,232.000000027231,1.5,7.5
727,"SUPER HOT","ST","CAPRIS",0.504567894,259.61,12,126.49,0.504567894,259.610000007102,126.489999944063,11.9999999917584,0,2.75
727,"SUPER HOT","ST","CAREER LONG BTMS",2.037620786,1177.3,56,495.759,2.037620786,1177.30000020366,495.758999969498,55.9999999969806,1,4.5
727,"SUPER HOT","ST","DENIM LONG BTMS",1.312769564,882.37,36,392.472,1.312769564,882.370000249615,392.471999968534,35.9999999977335,0.25,4.25
727,"SUPER HOT","ST","DRESSES",0.922808537,1172.38,46,601.864,0.922808537,1172.37999976923,601.863999956546,45.999999983461,0.5,4.5
727,"SUPER HOT","ST","JACKETS",0.495637488,771.18,27,297.282,0.495637488,771.180000005584,297.282000056358,27.000000004713,0,1.75
727,"SUPER HOT","ST","KNIT BOTTOMS",11.91316053,574.58,48,262.892,11.91316053,574.580000035181,262.891999959114,47.9999999954778,7,15.5
727,"SUPER HOT","ST","KNIT TOPS",11.91316053,5952.1,584,3118.246,11.91316053,5952.10000001749,3118.24600025555,584.000000030905,7,20.25
727,"SUPER HOT","ST","SKIRTS",2.731215589,816.5,42,511.401,2.731215589,816.499999959135,511.401000043643,41.9999999984024,1.25,6
727,"SUPER HOT","ST","SWEATERS",2.731215589,1512.46,77,753.291,2.731215589,1512.4599995311,753.290999776668,76.9999999763649,1.25,6
727,"SUPER HOT","ST","WOVEN TOPS",4.14221961,2795.03,190,1440.869,4.14221961,2795.03000027542,1440.8690002105,190.000000009183,1.75,8
728,"SUPER HOT","ST","CAPRIS",0.350511628,288.27,12,150.963,0.350511628,288.27000014215,150.963000045014,11.9999999995376,0,3
728,"SUPER HOT","ST","CAREER LONG BTMS",2.392547032,1044.97,43,525.41,2.392547032,1044.97000053056,525.409999954894,43.0000000035648,1,4.75
728,"SUPER HOT","ST","DENIM LONG BTMS",2.322793474,1091.13,47,459.34,2.322793474,1091.13000023737,459.339999967293,47.0000000012889,0.25,4.5
728,"SUPER HOT","ST","DRESSES",1.102106213,1064.16,41,591.929,1.102106213,1064.15999981122,591.928999984142,40.9999999944027,0.5,4.5
728,"SUPER HOT","ST","JACKETS",0.401082957,411.97,13,191.055,0.401082957,411.970000057751,191.055000033351,12.9999999897773,0,1.75
728,"SUPER HOT","ST","KNIT BOTTOMS",11.54246998,293.35,24,139.184,11.54246998,293.349999959603,139.183999979987,24.0000000032159,7.5,16
728,"SUPER HOT","ST","KNIT TOPS",11.54246998,3676.03,343,1887.242,11.54246998,3676.03000009306,1887.24199978924,343.000000020775,7.5,20.25
728,"SUPER HOT","ST","SKIRTS",3.564406803,516.7,25,337.854,3.564406803,516.700000004782,337.853999994945,25.0000000037706,1.25,6
728,"SUPER HOT","ST","SWEATERS",3.564406803,1347.06,71,630.484,3.564406803,1347.0599995007,630.483999981265,71.0000000066868,1.25,6
728,"SUPER HOT","ST","WOVEN TOPS",3.444081916,1677.85,110,899.677,3.444081916,1677.85000034961,899.676999783569,109.99999996479,1.75,8
729,"SUPER HOT","ST","CAPRIS",0.39645744,248.93,10,135.125,0.39645744,248.929999835312,135.124999946642,10.0000000024184,0,2.75
729,"SUPER HOT","ST","CAREER LONG BTMS",2.227792226,588.65,25,285.811,2.227792226,588.650000077402,285.810999966104,24.9999999976249,1,4.5
729,"SUPER HOT","ST","DENIM LONG BTMS",1.330371828,77.04,2,43.165,1.330371828,77.040000000277,43.165,2.00000000021212,0,4.25
729,"SUPER HOT","ST","DRESSES",1.325395375,834.66,32,463.65,1.325395375,834.66,463.65,32,0.5,4.5
729,"SUPER HOT","ST","JACKETS",0.607127293,551.17,17,262.41,0.607127293,551.170000140611,262.410000049042,17.0000000023614,0,1.5
729,"SUPER HOT","ST","KNIT BOTTOMS",10.72093906,202.7,19,83.393,10.72093906,202.700000018289,83.3930000032411,19.0000000002718,7,15
729,"SUPER HOT","ST","KNIT TOPS",10.72093906,4959.49,453,2461.716,10.72093906,4959.4900001208,2461.71600009155,452.999999988131,7,20.25
729,"SUPER HOT","ST","SKIRTS",3.277823856,447.69,22,289.7,3.277823856,447.690000035718,289.700000020381,21.9999999986552,1.25,6
729,"SUPER HOT","ST","SWEATERS",3.277823856,1787.14,93,914.141,3.277823856,1787.13999971067,914.140999971808,92.9999999978814,1.25,6
729,"SUPER HOT","ST","WOVEN TOPS",3.714092922,1779.61,119,972.17,3.714092922,1779.61000032665,972.16999986216,119.00000001283,1.5,7.75
73,"SUPER HOT","ST","CAPRIS",0.628958978,394.16,17,203.534,0.628958978,394.160000132128,203.534000092348,16.9999999986336,0,2.75
73,"SUPER HOT","ST","CAREER LONG BTMS",2.856324983,2465.89,105,1196.373,2.856324983,2465.889999537,1196.37299986129,105.000000024508,1,4.5
73,"SUPER HOT","ST","DENIM LONG BTMS",1.025013973,423.99,21,150.431,1.025013973,423.989999956871,NA,20.9999999977103,0.25,4.25
73,"SUPER HOT","ST","DRESSES",0.775558439,1369.59,52,751.806,0.775558439,1369.5899999101,751.806000316111,52.0000000032066,0.5,4.5
73,"SUPER HOT","ST","JACKETS",0.537925442,499.64,19,186.17,0.537925442,499.640000121274,186.170000030819,18.999999991169,0,1.5
73,"SUPER HOT","ST","KNIT BOTTOMS",10.42629554,503.54,43,227.58,10.42629554,503.539999966424,227.579999994796,43.0000000009294,7,15
73,"SUPER HOT","ST","KNIT TOPS",10.42629554,7534.63,698,3858.776,10.42629554,7534.63000034033,3858.77600000261,698.000000023938,7,20.25
73,"SUPER HOT","ST","SKIRTS",3.752473301,636.95,30,434.066,3.752473301,636.950000014122,434.065999975601,30.0000000035363,1.25,6
73,"SUPER HOT","ST","SWEATERS",3.752473301,2315.44,124,1154.164,3.752473301,2315.44000021666,1154.16399987033,123.999999975382,1.25,6
73,"SUPER HOT","ST","WOVEN TOPS",3.686267093,3066.97,192,1692.841,3.686267093,3066.97000015024,1692.84100019014,191.999999977389,1.5,7.75
730,"SUPER HOT","ST","CAREER LONG BTMS",2.288290162,1995.21,86,962.95,2.288290162,1995.20999953912,962.950000286875,86.0000000369894,1,4.5
730,"SUPER HOT","ST","DENIM LONG BTMS",0.692230445,1029.72,46,388.692,0.692230445,1029.72000027295,388.69199984767,46.0000000068982,0,4.25
730,"SUPER HOT","ST","DRESSES",1.05799413,1090.67,41,612.407,1.05799413,1090.66999964728,612.407000085374,41.0000000019811,0.5,4.5
730,"SUPER HOT","ST","JACKETS",0.578873931,866.56,29,348.585,0.578873931,866.559999728935,348.584999853006,29.0000000132631,0,1.5
730,"SUPER HOT","ST","KNIT BOTTOMS",11.45656501,270.64,24,128.428,11.45656501,270.640000007479,128.428000037237,24.0000000041689,7,15
730,"SUPER HOT","ST","KNIT TOPS",11.45656501,5450.87,514,2876.543,11.45656501,5450.86999998121,2876.54300015237,513.999999988697,7,20.25
730,"SUPER HOT","ST","SKIRTS",3.118059844,641.01,31,429.143,3.118059844,641.010000020918,429.143000025665,31.0000000000002,1.25,6
730,"SUPER HOT","ST","SWEATERS",3.118059844,1577.59,87,748.174,3.118059844,1577.5899997638,748.173999915995,87.0000000350109,1.25,6
730,"SUPER HOT","ST","WOVEN TOPS",4.035491897,3031.53,192,1663.107,4.035491897,3031.53000046093,1663.10699994065,191.999999983944,1.5,7.75
731,"SUPER HOT","ST","CAPRIS",0.821322907,429.79,20,199.698,0.821322907,429.789999936735,199.69800001915,19.9999999971616,0,2.75
731,"SUPER HOT","ST","CAREER LONG BTMS",3.088048899,2368.72,101,1154.778,3.088048899,2368.72000003713,1154.77799973809,101.000000008972,0.75,4.25
731,"SUPER HOT","ST","DENIM LONG BTMS",1.315995154,777.96,33,318.585,1.315995154,777.960000223967,318.58500004953,32.9999999960832,0,4
731,"SUPER HOT","ST","DRESSES",1.022740088,2225.03,90,1152.288,1.022740088,2225.03000042143,1152.28799983391,89.9999999925153,0.25,4.5
731,"SUPER HOT","ST","JACKETS",0.497803084,1260.81,43,498.436,0.497803084,1260.81000002033,498.435999835083,43.0000000256469,0,1.5
731,"SUPER HOT","ST","KNIT BOTTOMS",10.17104581,194.71,25,62.782,10.17104581,194.710000030433,62.7820000019602,25.0000000014889,6.75,14.5
731,"SUPER HOT","ST","KNIT TOPS",10.17104581,6577.96,634,3355.963,10.17104581,6577.96000030403,3355.96299998714,633.999999967745,6.75,20
731,"SUPER HOT","ST","SKIRTS",2.764529075,683.58,34,427.475,2.764529075,683.579999940804,427.474999994614,34.0000000003514,1.25,5.75
731,"SUPER HOT","ST","SWEATERS",2.764529075,2513.43,127,1305.023,2.764529075,2513.42999950614,1305.02299969389,127.000000048084,1.25,5.75
731,"SUPER HOT","ST","WOVEN TOPS",4.008514978,4356.07,289,2254.309,4.008514978,4356.07000030863,2254.30899997082,288.999999987712,1.5,7.5
732,"SUPER HOT","ST","CAPRIS",0.430709706,153.09,7,71.701,0.430709706,153.090000079618,71.7009999666036,6.99999999652637,0,2.75
732,"SUPER HOT","ST","CAREER LONG BTMS",2.192703958,897.88,38,441.443,2.192703958,897.880000132925,441.442999904115,38.0000000024358,1,4.5
732,"SUPER HOT","ST","DENIM LONG BTMS",0.775989388,158.92,7,64.071,0.775989388,158.919999975959,NA,6.99999999917575,0.25,4.25
732,"SUPER HOT","ST","DRESSES",1.519942516,944.41,36,545.568,1.519942516,944.41,545.568,36,0.5,4.5
732,"SUPER HOT","ST","JACKETS",0.681660402,523.76,20,163.398,0.681660402,523.760000091646,163.398000048786,20.0000000087521,0,1.75
732,"SUPER HOT","ST","KNIT BOTTOMS",11.15929693,221.12,22,96.32,11.15929693,221.119999968608,96.3199999842761,22.0000000026212,7,15.25
732,"SUPER HOT","ST","KNIT TOPS",11.15929693,3866.92,355,1991.692,11.15929693,3866.92000034306,1991.69200005212,354.999999961526,7,20.25
732,"SUPER HOT","ST","SKIRTS",3.24278134,537.96,27,349.032,3.24278134,537.960000023185,349.032000021438,26.9999999966802,1.25,6
732,"SUPER HOT","ST","SWEATERS",3.24278134,1332.02,71,632.583,3.24278134,1332.01999964572,632.582999924347,70.9999999906315,1.25,6
732,"SUPER HOT","ST","WOVEN TOPS",4.146915764,1592.97,118,815.485,4.146915764,1592.96999998437,815.485000051456,117.999999965622,1.75,8
733,"SUPER HOT","ST","CAPRIS",0.709605256,425.76,21,190.148,0.709605256,425.760000078042,190.148000016441,20.9999999915596,0,2.75
733,"SUPER HOT","ST","CAREER LONG BTMS",2.371506041,2328.48,103,1090.241,2.371506041,2328.48000041721,1090.24099973443,102.999999988697,0.75,4.25
733,"SUPER HOT","ST","DENIM LONG BTMS",1.822814988,1174.37,50,507.323,1.822814988,1174.37000010601,507.323000051793,49.9999999972172,0,4
733,"SUPER HOT","ST","DRESSES",1.396788041,1465.96,56,852.911,1.396788041,1465.96000007678,852.910999987568,56.0000000024761,0.25,4.5
733,"SUPER HOT","ST","JACKETS",0.749174322,973.66,33,410.952,0.749174322,973.660000446871,410.952000115444,32.9999999947405,0,1.5
733,"SUPER HOT","ST","KNIT BOTTOMS",9.293454707,407.03,39,179.345,9.293454707,407.030000006144,179.345000008329,38.9999999988897,6.75,14.5
733,"SUPER HOT","ST","KNIT TOPS",9.293454707,7217.27,704,3788.782,9.293454707,7217.27000030868,3788.78200025221,704.00000002098,6.75,19.75
733,"SUPER HOT","ST","SKIRTS",3.290827348,426.89,24,267.016,3.290827348,426.890000027951,267.015999992469,24.0000000034983,1,5.75
733,"SUPER HOT","ST","SWEATERS",3.290827348,2393.94,122,1222.104,3.290827348,2393.94000037241,1222.10400012821,121.999999962423,1,5.75
733,"SUPER HOT","ST","WOVEN TOPS",4.054510328,4259.52,292,2283.59,4.054510328,4259.52000006009,2283.58999994075,292.000000025595,1.5,7.5
734,"SUPER HOT","ST","CAPRIS",0.546932216,293.84,13,147.645,0.546932216,293.84000003844,147.645000028495,13.0000000062421,0,2.75
734,"SUPER HOT","ST","CAREER LONG BTMS",2.347353877,1373.79,58,669.404,2.347353877,1373.79000025184,669.403999994357,57.9999999931421,1,4.5
734,"SUPER HOT","ST","DENIM LONG BTMS",1.321546621,628.77,28,251.226,1.321546621,628.770000072971,251.225999981504,27.999999994343,0,4.25
734,"SUPER HOT","ST","DRESSES",1.008483611,1273.55,48,693.007,1.008483611,1273.54999987554,693.007000081177,47.9999999944179,0.5,4.5
734,"SUPER HOT","ST","JACKETS",0.549407022,773.46,27,298.728,0.549407022,773.459999532685,298.728000080098,27.0000000065056,0,1.5
734,"SUPER HOT","ST","KNIT BOTTOMS",11.02031293,619.28,72,246.271,11.02031293,619.2800000267,246.271000001845,71.9999999987188,7,15
734,"SUPER HOT","ST","KNIT TOPS",11.02031293,6404.93,671,3003.244,11.02031293,6404.93000038813,3003.24399993455,671.00000001758,7,20.25
734,"SUPER HOT","ST","SKIRTS",3.157852975,695.39,34,444.191,3.157852975,695.390000052098,444.190999954181,33.9999999967294,1.25,6
734,"SUPER HOT","ST","SWEATERS",3.157852975,1903.54,107,861.888,3.157852975,1903.54000004168,861.888000031032,106.999999984813,1.25,6
734,"SUPER HOT","ST","WOVEN TOPS",3.373161133,3109.01,218,1667.306,3.373161133,3109.01000022267,1667.30600011227,218.000000003233,1.5,7.75
735,"SUPER HOT","ST","CAPRIS",0.513959759,248.08,10,135.157,0.513959759,248.080000062591,135.156999959152,10.0000000000926,0,2.75
735,"SUPER HOT","ST","CAREER LONG BTMS",2.604984305,1169.29,49,579.06,2.604984305,1169.29000028297,579.059999980661,48.9999999939659,1,4.5
735,"SUPER HOT","ST","DENIM LONG BTMS",1.0517954,445.99,22,160.85,1.0517954,445.990000093119,160.850000002333,22.0000000074734,0.25,4.25
735,"SUPER HOT","ST","DRESSES",1.612250296,1462.82,54,857.453,1.612250296,1462.82000017789,857.452999939285,54.0000000015347,0.5,4.5
735,"SUPER HOT","ST","JACKETS",0.44107549,1228.1,39,540.09,0.44107549,1228.09999955958,540.089999954196,38.9999999840909,0,1.75
735,"SUPER HOT","ST","KNIT BOTTOMS",10.99170174,215.44,17,94.398,10.99170174,215.440000062701,94.3979999884847,16.9999999948286,7.25,15.5
735,"SUPER HOT","ST","KNIT TOPS",10.99170174,5065.62,449,2735.541,10.99170174,5065.62000050023,2735.54100009588,448.99999999684,7.25,20.25
735,"SUPER HOT","ST","SKIRTS",3.478338908,654.76,30,431.264,3.478338908,654.75999997137,431.263999956331,30.0000000033416,1.25,6
735,"SUPER HOT","ST","SWEATERS",3.478338908,2568.07,133,1307.003,3.478338908,2568.07000052769,1307.00299988283,133.000000006461,1.25,6
735,"SUPER HOT","ST","WOVEN TOPS",3.725894098,2859.32,180,1574.111,3.725894098,2859.32000013728,1574.11100022148,179.999999972,1.75,8
736,"SUPER HOT","ST","CAPRIS",0.615895306,216.9,9,112.854,0.615895306,216.899999977842,112.854000039682,8.99999999983683,0,3
736,"SUPER HOT","ST","CAREER LONG BTMS",2.588004517,1057.49,43,537.008,2.588004517,1057.4899997871,537.008000065788,42.9999999990447,1,4.75
736,"SUPER HOT","ST","DENIM LONG BTMS",0.852299564,317.99,12,157.667,0.852299564,317.990000062974,157.666999953213,11.999999997911,0.25,4.5
736,"SUPER HOT","ST","DRESSES",1.420499274,749.32,27,437.443,1.420499274,749.319999999676,437.442999886627,26.9999999994901,0.5,4.5
736,"SUPER HOT","ST","JACKETS",0.588936925,733.11,24,331.376,0.588936925,733.109999999738,331.37599997313,23.9999999940099,0,1.75
736,"SUPER HOT","ST","KNIT BOTTOMS",11.5381868,353.6,33,153.042,11.5381868,353.600000016622,153.041999979064,33.0000000000732,7.5,16.5
736,"SUPER HOT","ST","KNIT TOPS",11.5381868,3063.35,259,1626.68,11.5381868,3063.34999992605,1626.68000015921,258.999999971544,7.5,20.25
736,"SUPER HOT","ST","SKIRTS",4.137074528,552.39,27,354.878,4.137074528,552.389999968393,354.877999975723,26.9999999970499,1.25,6
736,"SUPER HOT","ST","SWEATERS",4.137074528,1033.97,49,587.948,4.137074528,1033.9700000668,587.947999979861,49.0000000035602,1.25,6
736,"SUPER HOT","ST","WOVEN TOPS",3.969103081,1432.6,86,803.782,3.969103081,1432.59999989929,803.782000235518,86.0000000074933,1.75,8
737,"SUPER HOT","ST","CAPRIS",0.809966692,792.87,33,419.127,0.809966692,792.869999716778,419.12699985547,32.9999999895589,0,2.75
737,"SUPER HOT","ST","CAREER LONG BTMS",2.279170078,1659.66,70,807.43,2.279170078,1659.66000000189,807.429999615383,69.9999999840148,1,4.25
737,"SUPER HOT","ST","DENIM LONG BTMS",1.229029214,122.82,3,76.164,1.229029214,122.819999978059,76.1639999998777,3.00000000055307,0,4
737,"SUPER HOT","ST","DRESSES",1.101488446,1238.34,46,686.436,1.101488446,1238.34000002253,686.435999785991,46.0000000025445,0.5,4.5
737,"SUPER HOT","ST","JACKETS",0.692364166,1103.79,38,453.385,0.692364166,1103.78999994737,453.384999950803,37.9999999826382,0,1.5
737,"SUPER HOT","ST","KNIT BOTTOMS",10.51797238,147.82,16,60.521,10.51797238,147.819999971316,60.5210000005018,15.9999999970703,6.75,14.75
737,"SUPER HOT","ST","KNIT TOPS",10.51797238,6024.46,536,3237.711,10.51797238,6024.46000012395,3237.71099985648,536.000000020075,6.75,20.25
737,"SUPER HOT","ST","SKIRTS",2.896997433,644.01,30,419.853,2.896997433,644.009999924539,419.85299998142,30.0000000026679,1.25,6
737,"SUPER HOT","ST","SWEATERS",2.896997433,1611.39,80,869.06,2.896997433,1611.39000006738,869.060000100738,80.0000000052125,1.25,6
737,"SUPER HOT","ST","WOVEN TOPS",4.309884116,2687.5,175,1426.245,4.309884116,2687.50000005135,1426.24499973884,174.999999970148,1.5,7.5
738,"SUPER HOT","ST","CAREER LONG BTMS",2.419817656,1259.64,51,650.615,2.419817656,1259.63999956044,650.615000002329,50.9999999981051,1,4.5
